key,nubKey,nameKey,taxonID,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,datasetKey,constituentKey,parentKey,parent,scientificName,canonicalName,vernacularName,authorship,nameType,rank,origin,taxonomicStatus,nomenclaturalStatus,remarks,publishedIn,numDescendants,lastCrawled,lastInterpreted,issues,class,basionymKey,basionym,sourceTaxonKey
5602619,5602619,1674380,gbif:5602619,Plantae,Tracheophyta,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera cylindrica,6,7707728,220,1414,6671,7780057,5602619,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,7780057,Bruguiera,Bruguiera cylindrica (L.) Blume,Bruguiera cylindrica,,(L.) Blume,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Blume. (1827). In: Enum. Pl. Javae 1: 93.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:23.055+00:00,[],Magnoliopsida,3873935.0,Rhizophora cylindrica L.,
7583876,7583876,1674452,gbif:7583876,Plantae,Tracheophyta,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorhiza,6,7707728,220,1414,6671,7780057,7583876,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,7780057,Bruguiera,Bruguiera gymnorhiza (L.) Lam.,Bruguiera gymnorhiza,Oriental Mangrove,(L.) Lam.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Lam. (1798). In: Encycl. 4: 696.,3,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:22.946+00:00,['ORIGINAL_NAME_DERIVED'],Magnoliopsida,3873888.0,Rhizophora gymnorhiza L.,
6370882,6370882,1674662,gbif:6370882,Plantae,Tracheophyta,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera sexangula,6,7707728,220,1414,6671,7780057,6370882,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,7780057,Bruguiera,Bruguiera sexangula (Lour.) Poir.,Bruguiera sexangula,Oriental mangrove,(Lour.) Poir.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Poir. (1816). In: Encycl., Suppl. 4(1): 262.",0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:22.995+00:00,[],Magnoliopsida,3874039.0,Rhizophora sexangula Lour.,
5544043,5544043,1694976,gbif:5544043,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Buchanania,Buchanania cochinchinensis,6,7707728,220,933,2398,3190571,5544043,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3190571,Buchanania,Buchanania cochinchinensis (Lour.) Almeida,Buchanania cochinchinensis,,(Lour.) Almeida,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Almeida. (1996). In: Fl. Maharashtra 1: 287.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:12:47.346+00:00,[],Magnoliopsida,3994454.0,Toluifera cochinchinensis Lour.,
5544059,5544059,1694920,gbif:5544059,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Buchanania,Buchanania arborescens,6,7707728,220,933,2398,3190571,5544059,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3190571,Buchanania,Buchanania arborescens (Blume) Blume,Buchanania arborescens,Sparrow’s Mango,(Blume) Blume,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Blume. (1850). In: Mus. Bot. 1. 183.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:12:47.412+00:00,[],Magnoliopsida,3660833.0,Coniogeton arborescens Blume,
8156987,8156987,1696625,gbif:8156987,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Buchnera,Buchnera cruciata,6,7707728,220,408,6651,3172224,8156987,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3172224,Buchnera,Buchnera cruciata Buch.-Ham. ex D.Don,Buchnera cruciata,,Buch.-Ham. ex D.Don,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Buch.-Ham. ex D. Don. (1825). In: Prodr. Fl. Nepal. 91.,2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:02:52.975+00:00,[],Magnoliopsida,,,
3173333,3173333,1698166,gbif:3173333,Plantae,Tracheophyta,Lamiales,Scrophulariaceae,Buddleja,Buddleja asiatica,6,7707728,220,408,2390,3173330,3173333,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3173330,Buddleja,Buddleja asiatica Lour.,Buddleja asiatica,Dog tail,Lour.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Lour. (1790). In: Fl. Cochinch. 1: 72.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:02:51.664+00:00,[],Magnoliopsida,,,
3173338,3173338,1697462,gbif:3173338,Plantae,Tracheophyta,Lamiales,Scrophulariaceae,Buddleja,Buddleja davidii,6,7707728,220,408,2390,3173330,3173338,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3173330,Buddleja,Buddleja davidii Franch.,Buddleja davidii,Butterfly bush,Franch.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Franch. (1887). In: Nouv. Arch. Mus. Hist. Nat., Ser. 2, 10: 65.",1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:02:51.966+00:00,[],Magnoliopsida,,,
4055437,4055437,1698548,gbif:4055437,Plantae,Tracheophyta,Lamiales,Scrophulariaceae,Buddleja,Buddleja macrostachya,6,7707728,220,408,2390,3173330,4055437,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3173330,Buddleja,Buddleja macrostachya Wall. ex Benth.,Buddleja macrostachya,,Wall. ex Benth.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Wall. ex Benth. (1835). In: Scroph. Ind. 42.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:02:51.924+00:00,[],Magnoliopsida,,,
2845882,2845882,1711650,gbif:2845882,Plantae,Tracheophyta,Asparagales,Orchidaceae,Bulbophyllum,Bulbophyllum odoratissimum,6,7707728,196,1169,7689,9574503,2845882,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,9574503,Bulbophyllum,Bulbophyllum odoratissimum (Sm.) Lindl. ex Wall.,Bulbophyllum odoratissimum,,(Sm.) Lindl. ex Wall.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Numer. List: n.° 1987 (1829),4,2023-08-22T23:20:59.545+00:00,2023-08-22T23:16:46.435+00:00,[],Liliopsida,5324486.0,Stelis odoratissima Sm.,
7394232,7394232,560766,gbif:7394232,Plantae,Tracheophyta,Vitales,Vitaceae,Ampelopsis,Ampelopsis japonica,6,7707728,220,7222050,6672,3039178,7394232,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3039178,Ampelopsis,Ampelopsis japonica (Thunb.) Makino,Ampelopsis japonica,East Asian peppervine,(Thunb.) Makino,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Makino. (1903). In: Bot. Mag. Tokyo 17: 113.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:02:36.803+00:00,[],Magnoliopsida,3784133.0,Paullinia japonica Thunb.,
4080574,4080574,561322,gbif:4080574,Plantae,Tracheophyta,Polypodiales,Thelypteridaceae,Ampelopteris,Ampelopteris prolifera,6,7707728,7228684,392,6618,7160096,4080574,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,7160096,Ampelopteris,Ampelopteris prolifera (Retz.) Copel.,Ampelopteris prolifera,Riverine Scrambler,(Retz.) Copel.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Copel. (1947). In: Ann. Cryptog. Phytopathol. 5 [Gen. Fil.] 144.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:17:51.452+00:00,[],Polypodiopsida,3748863.0,Hemionitis prolifera Retz.,
5421368,5421368,604458,gbif:5421368,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Anacardium,Anacardium occidentale,6,7707728,220,933,2398,5421367,5421368,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,5421367,Anacardium,Anacardium occidentale L.,Anacardium occidentale,Cashew,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,L. (1753). In: Sp. Pl. Ed. I. 383.,1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:12:47.115+00:00,[],Magnoliopsida,,,
3829613,3829613,613543,gbif:3829613,Plantae,Tracheophyta,Ranunculales,Menispermaceae,Anamirta,Anamirta cocculus,6,7707728,220,399,2411,7268655,3829613,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,7268655,Anamirta,Anamirta cocculus (L.) Wight & Arn.,Anamirta cocculus,Levantnut,(L.) Wight & Arn.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Wight, Arn. (1834). In: Prodr. Fl. Ind. Orient. 1: 446.",1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:53.182+00:00,[],Magnoliopsida,7502402.0,Menispermum cocculus L.,
5288819,5288819,614508,gbif:5288819,Plantae,Tracheophyta,Poales,Bromeliaceae,Ananas,Ananas comosus,6,7707728,196,1369,3740,2699430,5288819,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2699430,Ananas,Ananas comosus (L.) Merr.,Ananas comosus,Pineapple,(L.) Merr.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Interpr. Herb. Amboin.: 133 (1917),7,2023-08-22T23:20:59.545+00:00,2023-08-22T23:16:11.436+00:00,[],Liliopsida,5288825.0,Bromelia comosa L.,
9273319,9273319,9353989,gbif:9273319,Plantae,Tracheophyta,Asterales,Asteraceae,Pseudognaphalium,Pseudognaphalium adnatum,6,7707728,220,414,3065,3100917,9273319,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3100917,Pseudognaphalium,Pseudognaphalium adnatum (DC.) Y.S.Chen,Pseudognaphalium adnatum,,(DC.) Y.S.Chen,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Chen, Y. S. (2011). In: Fl. China 20-21: 816.",3,2023-08-22T23:20:59.545+00:00,2023-08-22T23:07:18.345+00:00,[],Magnoliopsida,3137050.0,Anaphalis adnata Wall. ex DC.,
4933534,4933534,41031407,gbif:4933534,Plantae,Tracheophyta,Asterales,Asteraceae,Anaphalis,Anaphalis contorta,6,7707728,220,414,3065,3136861,4933534,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3136861,Anaphalis,Anaphalis contorta (D.Don) Hook.fil.,Anaphalis contorta,,(D.Don) Hook.fil.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Hook. fil. (1881). In: Fl. Brit. India 3(8): 284-285.,3,2023-08-22T23:20:59.545+00:00,2023-08-22T23:06:45.279+00:00,[],Magnoliopsida,5401326.0,Antennaria contorta D.Don,
4926336,4926336,616015,gbif:4926336,Plantae,Tracheophyta,Asterales,Asteraceae,Anaphalis,Anaphalis margaritacea,6,7707728,220,414,3065,3136861,4926336,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3136861,Anaphalis,Anaphalis margaritacea (L.) Benth.,Anaphalis margaritacea,Pearly Everlasting,(L.) Benth.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Gen. Pl. 2: 303 (1873),6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:06:44.782+00:00,[],Magnoliopsida,5401339.0,Gnaphalium margaritaceum L.,
3136925,3136925,616271,gbif:3136925,Plantae,Tracheophyta,Asterales,Asteraceae,Anaphalis,Anaphalis nepalensis,6,7707728,220,414,3065,3136861,3136925,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3136861,Anaphalis,Anaphalis nepalensis (Spreng.) Hand.-Mazz.,Anaphalis nepalensis,,(Spreng.) Hand.-Mazz.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Hand.-Mazz. (1936). In: Symb. Sin. 7(4): 1099-1100.,3,2023-08-22T23:20:59.545+00:00,2023-08-22T23:06:45.056+00:00,[],Magnoliopsida,3136926.0,Helichrysum nepalense Spreng.,
3659000,3659000,636256,gbif:3659000,Plantae,Tracheophyta,Caryophyllales,Ancistrocladaceae,Ancistrocladus,Ancistrocladus tectorius,6,7707728,220,422,3231640,7599530,3659000,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,7599530,Ancistrocladus,Ancistrocladus tectorius (Lour.) Merr.,Ancistrocladus tectorius,,(Lour.) Merr.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Merr. (n.d.). In: Lingnan Sci. J. 6: 329 (1928 Publ. 1930).,2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:11:49.491+00:00,[],Magnoliopsida,5543991.0,Bembix tectoria Lour.,
3173178,3173178,41069091,gbif:3173178,Plantae,Tracheophyta,Lamiales,Acanthaceae,Andrographis,Andrographis paniculata,6,7707728,220,408,2393,7740842,3173178,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,7740842,Andrographis,Andrographis paniculata (Burm.fil.) Nees,Andrographis paniculata,green chireta,(Burm.fil.) Nees,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Nees. (1832). In: Wall. Pl. As. Rar. 3: 116.,0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:35.391+00:00,[],Magnoliopsida,8188429.0,Justicia paniculata Burm.fil.,
4007936,4007936,659692,gbif:4007936,Plantae,Tracheophyta,Ericales,Primulaceae,Androsace,Androsace umbellata,6,7707728,220,1353,6674,3169318,4007936,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3169318,Androsace,Androsace umbellata (Lour.) Merr.,Androsace umbellata,Umbelled rockjasmine,(Lour.) Merr.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Merr. (n.d.). In: Philipp. J. Sci. 15(3): 237 (1919 Publ. 1920).,1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:07:54.427+00:00,[],Magnoliopsida,3191125.0,Drosera umbellata Lour.,
9649960,9649960,36712301,gbif:9649960,Plantae,Tracheophyta,Ranunculales,Ranunculaceae,Eriocapitella,Eriocapitella rivularis,6,7707728,220,399,2410,9777080,9649960,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,9777080,Eriocapitella,Eriocapitella rivularis (Buch.-Ham. ex DC.) Christenh. & Byng,Eriocapitella rivularis,,(Buch.-Ham. ex DC.) Christenh. & Byng,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Christenh., Byng. (2018). In: The Global Flora, Special Edition, Part 1(4): 75.",1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:52.967+00:00,[],Magnoliopsida,8113737.0,Anemone rivularis Buch.-Ham. ex DC.,
3925297,3925297,4102238,gbif:3925297,Plantae,Tracheophyta,Ranunculales,Ranunculaceae,Eriocapitella,Eriocapitella vitifolia,6,7707728,220,399,2410,9777080,3925297,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,9777080,Eriocapitella,Eriocapitella vitifolia (Buch.-Ham. ex DC.) Nakai,Eriocapitella vitifolia,,(Buch.-Ham. ex DC.) Nakai,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Nakai. (1941). In: J. Jap. Bot. 17(5): 269-270.,2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:53.057+00:00,[],Magnoliopsida,7276828.0,Anemone vitifolia Buch.-Ham. ex DC.,
3034646,3034646,669654,gbif:3034646,Plantae,Tracheophyta,Apiales,Apiaceae,Anethum,Anethum graveolens,6,7707728,220,1351,6720,3034645,3034646,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3034645,Anethum,Anethum graveolens L.,Anethum graveolens,Dill,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,L. (1753). In: Sp. Pl. 263.,1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:11:44.146+00:00,[],Magnoliopsida,,,
8302726,8302726,5720860,gbif:8302726,Plantae,Tracheophyta,Solanales,Convolvulaceae,Ipomoea,Ipomoea biflora,6,7707728,220,1176,2389,2928509,8302726,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2928509,Ipomoea,Ipomoea biflora (L.) Pers.,Ipomoea biflora,bellvine,(L.) Pers.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Syn. Pl. 1: 183 (1805),2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:11:29.720+00:00,[],Magnoliopsida,3681873.0,Convolvulus biflorus L.,
2928410,2928410,685287,gbif:2928410,Plantae,Tracheophyta,Solanales,Convolvulaceae,Aniseia,Aniseia martinicensis,6,7707728,220,1176,2389,2928409,2928410,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2928409,Aniseia,Aniseia martinicensis (Jacq.) Choisy,Aniseia martinicensis,Whitejacket,(Jacq.) Choisy,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Choisy. (1837). In: Mém. Soc. Phys. Genève 8: 66 [Conv. Rar.: 144.,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:11:14.876+00:00,[],Magnoliopsida,7324553.0,Convolvulus martinicensis Jacq.,
3884461,3884461,689039,gbif:3884461,Plantae,Tracheophyta,Lamiales,Lamiaceae,Anisomeles,Anisomeles indica,6,7707728,220,408,2497,7306740,3884461,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,7306740,Anisomeles,Anisomeles indica (L.) Kuntze,Anisomeles indica,catmint,(L.) Kuntze,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Revis. Gen. Pl. 2: 512 (1891),3,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:46.366+00:00,[],Magnoliopsida,5610419.0,Nepeta indica L.,
7342732,7342732,695202,gbif:7342732,Plantae,Tracheophyta,Ericales,Pentaphylacaceae,Anneslea,Anneslea fragrans,6,7707728,220,1353,4259202,3234288,7342732,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3234288,Anneslea,Anneslea fragrans Wall.,Anneslea fragrans,,Wall.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Wall. (1829). In: Pl. Asiat. Rar. 1: 5.,7,2023-08-22T23:20:59.545+00:00,2023-08-22T23:08:18.024+00:00,[],Magnoliopsida,,,
5407100,5407100,695865,gbif:5407100,Plantae,Tracheophyta,Magnoliales,Annonaceae,Annona,Annona glabra,6,7707728,220,718,9291,3155252,5407100,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3155252,Annona,Annona glabra L.,Annona glabra,Pond Apple,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Sp. Pl.: 537 (1753),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:32.866+00:00,[],Magnoliopsida,,,
5407273,5407273,696494,gbif:5407273,Plantae,Tracheophyta,Magnoliales,Annonaceae,Annona,Annona muricata,6,7707728,220,718,9291,3155252,5407273,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3155252,Annona,Annona muricata L.,Annona muricata,Soursop,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Sp. Pl.: 536 (1753),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:33.059+00:00,[],Magnoliopsida,,,
5407123,5407123,697128,gbif:5407123,Plantae,Tracheophyta,Magnoliales,Annonaceae,Annona,Annona reticulata,6,7707728,220,718,9291,3155252,5407123,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3155252,Annona,Annona reticulata L.,Annona reticulata,Custard Apple,L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Sp. Pl.: 537 (1753),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:32.330+00:00,[],Magnoliopsida,,,
5407099,5407099,697486,gbif:5407099,Plantae,Tracheophyta,Magnoliales,Annonaceae,Annona,Annona squamosa,6,7707728,220,718,9291,3155252,5407099,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3155252,Annona,Annona squamosa L.,Annona squamosa,"Sugar apple, Sweetsop",L.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Sp. Pl.: 537 (1753),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:32.574+00:00,[],Magnoliopsida,,,
9483249,9483249,14430602,gbif:9483249,Plantae,Tracheophyta,Gentianales,Apocynaceae,Anodendron,Anodendron parviflorum,6,7707728,220,412,6701,7316758,9483249,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,7316758,Anodendron,Anodendron parviflorum (Roxb.) I.M.Turner,Anodendron parviflorum,,(Roxb.) I.M.Turner,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Turner, I. M. (2016). In: Webbia 71(2): 227.",0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:14:24.650+00:00,[],Magnoliopsida,7361152.0,Echites parviflorus Roxb.,
5308555,5308555,703775,gbif:5308555,Plantae,Tracheophyta,Asparagales,Orchidaceae,Anoectochilus,Anoectochilus roxburghii,6,7707728,196,1169,7689,2796152,5308555,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2796152,Anoectochilus,Anoectochilus roxburghii (Wall.) Lindl.,Anoectochilus roxburghii,,(Wall.) Lindl.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"J.F.Royle, Ill. Bot. Himal. Mts.: 368 (1839)",2,2023-08-22T23:20:59.545+00:00,2023-08-22T23:16:55.113+00:00,[],Liliopsida,2796221.0,Chrysobaphus roxburghii Wall.,
3083508,3083508,725068,gbif:3083508,Plantae,Tracheophyta,Caryophyllales,Basellaceae,Anredera,Anredera cordifolia,6,7707728,220,422,3063,3083506,3083508,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,3083506,Anredera,Anredera cordifolia (Ten.) Steenis,Anredera cordifolia,Heartleaf madeiravine,(Ten.) Steenis,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Steenis. (1957). In: Fl. Males., Ser. 1, 5: 303.",1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:12:30.359+00:00,[],Magnoliopsida,4160774.0,Boussingaultia cordifolia Ten.,
7262663,7262663,769553,gbif:7262663,Plantae,Tracheophyta,Rosales,Moraceae,Antiaris,Antiaris toxicaria,6,7707728,220,691,6640,7262656,7262663,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,7262656,Antiaris,Antiaris toxicaria (Pers.) Lesch.,Antiaris toxicaria,sackingtree,(Pers.) Lesch.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Ann. Mus. Hist. Nat. 16: 478 (1810),7,2023-08-22T23:20:59.545+00:00,2023-08-22T23:10:19.958+00:00,[],Magnoliopsida,3800933.0,Cestrum toxicarium J.F.Gmel.,
3076532,3076532,772429,gbif:3076532,Plantae,Tracheophyta,Malpighiales,Phyllanthaceae,Antidesma,Antidesma acidum,6,7707728,220,1414,8807,2874170,3076532,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2874170,Antidesma,Antidesma acidum Retz.,Antidesma acidum,,Retz.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Observ. Bot. 5: 30 (1788),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:10.759+00:00,[],Magnoliopsida,,,
3076436,3076436,772627,gbif:3076436,Plantae,Tracheophyta,Malpighiales,Phyllanthaceae,Antidesma,Antidesma bunius,6,7707728,220,1414,8807,2874170,3076436,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2874170,Antidesma,Antidesma bunius (L.) Spreng.,Antidesma bunius,Bignay,(L.) Spreng.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,"Syst. Veg., 1: 826 (1824)",1,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:10.593+00:00,[],Magnoliopsida,3076749.0,Stilago bunius L.,
3076491,3076491,771626,gbif:3076491,Plantae,Tracheophyta,Malpighiales,Phyllanthaceae,Antidesma,Antidesma japonicum,6,7707728,220,1414,8807,2874170,3076491,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2874170,Antidesma,Antidesma japonicum Siebold & Zucc.,Antidesma japonicum,,Siebold & Zucc.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. 4(2): 212 (1845),4,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:10.447+00:00,[],Magnoliopsida,,,
3076438,3076438,771392,gbif:3076438,Plantae,Tracheophyta,Malpighiales,Phyllanthaceae,Antidesma,Antidesma ghaesembilla,6,7707728,220,1414,8807,2874170,3076438,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2874170,Antidesma,Antidesma ghaesembilla Gaertn.,Antidesma ghaesembilla,black currant-tree,Gaertn.,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Fruct. Sem. Pl. 1: 189 (1788),0,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:10.140+00:00,[],Magnoliopsida,,,
3076595,3076595,772021,gbif:3076595,Plantae,Tracheophyta,Malpighiales,Phyllanthaceae,Antidesma,Antidesma montanum,6,7707728,220,1414,8807,2874170,3076595,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7ddf754f-d193-4cc9-b351-99906754a03b,2874170,Antidesma,Antidesma montanum Blume,Antidesma montanum,,Blume,SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,[],,Bijdr. Fl. Ned. Ind.: 1124 (1827),4,2023-08-22T23:20:59.545+00:00,2023-08-22T23:04:10.292+00:00,[],Magnoliopsida,,,
