id,commonNames,scientificNameWithoutAuthor,scientificNameAuthorship,gbifId,powoId,iucnCategory
1719778,,Albizia lucidior,(Steud.) I.C.Nielson ex H.Hara,7985477,941885-1,
1428464,"Ceylon rosewood, Albizia, Black siris",Albizia odoratissima,(L.f.) Benth.,2973031,473340-1,LC
1366606,"Forest siris, Rain siris, Safe siris, White siris, White siristree, Womens-tongues, Tall albizia, Tee-coma, Black siris, False lebbeck, Tall albizzia, Albizia, Bastard lebbeck, Silver Bark Rain Tree, Vaivai Ni Vavalagi, White siris tree, Women's tongues",Albizia procera,(Roxb.) Benth.,2973167,473360-1,LC
1428500,,Albizia splendens,Miq.,2973131,473397-1,LC
1359620,"Hollyhock, Common Hollyhock, ختمی, Hibiscus, Garden Hollyhock, Rose Mallow, Stokrose, Double hollyhock, Rose of Sharon, Rose Alcea, Malvarosa (IT), Stockros, Okra",Alcea rosea,L.,5406789,558713-1,
1428525,Alchorntree,Alchornea rugosa,(Lour.) Müll.Arg.,3055402,338454-1,LC
1383978,"Waterwheel plant, Common Aldrovanda, Waterwheel, Bladderwort, Water bugtrap",Aldrovanda vesiculosa,L.,3190715,321755-1,EN
1776835,,Alectra avensis,(Benth.) Merr.,3724846,798738-1,
1379631,,Alectra sessiliflora,(Vahl) Kuntze,7331592,798794-1,
1607984,Few Flowered Colic-Root,Aletris pauciflora,(Klotzsch) Hand.-Mazz.,2756095,527503-1,
1408006,"Kukui, Indian-walnut, Candleberry, Candlenut, Candlenut-tree, Varnishtree, Lumbangtree, Candle nut Tree, Komèrè, Tingkih, ᨄᨛᨒᨛ, Buah Keras, Kukui Nut, Lambang, Tung-nut, Kemiri",Aleurites moluccanus,(L.) Willd.,4930679,338514-1,LC
1357998,"Water-plantain, American Water-plantain, Common water-plantain, European Water-Plantain, American Waterplantain, Mad-dog weed, Mud plantain, Lesser water plantain, Common Waterplantain, Great Water-plantain, Water Malloe",Alisma plantago-aquatica,L.,2865100,30019518-2,LC
1738735,"Japanese-Lantern, Strawberry Groundcherry, Strawberry Ground-cherry, Chinese Lantern, Winter Cherry, Cape gooseberry, Chinese lantern plant, Bladder cherry",Alkekengi officinarum,Moench,3797084,814247-1,
1369872,"Golden-trumpet, Allamanda, Yellow allamanda, Common trumpetvine, Buttercup, Yellow Bell, Common allamanda, Bush allamanda, অলকানন্দা, Hoa huỳnh anh, Alamanda, گل شیپور طلایی, Semboyan Kuning",Allamanda cathartica,L.,3169836,319065-2,
1392475,"Garlic Mustard, Jack-By-The-Hedge, Hedge-garlic, Poor man's Mustard, Sauce alone, Knoblauchrauke, Beggarman's Oatmeal, False-garlic",Alliaria petiolata,(M.Bieb.) Cavara & Grande,5376075,1176324-2,
1358140,"Onion, Spring Onion, Shallot, Garden Onion, Common Onion, Cultivated Onion, Scallion, Tree Onion, ఉల్లి, پیاز, Green Onion, Bulb Onion, পিয়াজ, Cīpe, Shallots, Thai-chhûng-thèu (HAK), Kitchen Onion, Culinary Onion, Iòng-chĕ̤ng (CDO), Ayomà (FON), Juun (ZEA), Commercial Onion, Xaóenêhéstâhévo (CHY), Zwiebel (ALS), Cultivated Allium, Bawang Bombai (BAN), Skalot (FRR), Wšedna Cybula (DSB), Cevole (FUR)",Allium cepa,L.,2857697,527795-1,
1382101,"Spring Onion, Welsh onion, Bunching onion, Japanese bunching onion, Kenaw, Ciboule, Spanish onion, Japanese bun, Stone leek, Green onion, Welsh's Onion, Japanese Bunchingonion, Scallion, Egyptian Walking onions",Allium fistulosum,L.,2856504,528046-1,
1358126,"Garlic, Hardneck Garlic, Pskem River Garlic, Serpent Garlic, Cultivated garlic, Ai, A̱gurma a̱nfwuong, Bhâbâng potè, Kesuna, Tiskrt, Garleac, Kunofroku, Σκόρδον, Чеснок, Сарсмакъ, Սխտոր, လသိုန်ဗတာင်, ꯆꯅꯝ, Garden Garlic, Garlick, వెల్లుల్లి",Allium sativum,L.,2856681,528796-1,
1418843,"Garlic chives, Chinese chives, Oriental garlic, Chinese leek, Jiu",Allium tuberosum,Rottler ex Spreng.,2856297,529062-1,
1452827,Himalaya onion,Allium wallichii,Kunth,2856054,529134-1,
1784210,,Allophylus serratus,(Roxb.) Kurz,5576967,781936-1,LC
1779007,,Allophylus timoriensis,(DC.) Blume,7610420,781968-1,
1685560,,Allophylus triphyllus,(Burm.f.) Merr.,5576834,781977-1,
1365272,"Cockatoo grass, Bug-seed grass, Summergrass, Carpet Grass, Bugseed Grass",Alloteropsis cimicina,(L.) Stapf,2703273,386992-1,
1647663,Cockatoo grass,Alloteropsis semialata,(R.Br.) Hitchc.,4109235,9363-2,
1428731,"Himalayan alder, Indian alder, Nepal alder, Nepalese alder, Nepal Black Cedar",Alnus nepalensis,D.Don,2876187,294958-1,LC
1408037,"Buddha's hand, Chinese Taro, Chinese ape, Hooded dwarf elephant ear, Buddha's Palm, Tiny dancer",Alocasia cucullata,(Lour.) G.Don,5329867,84151-1,
1783413,,Alocasia fornicata,(Kunth) Schott,5329964,84168-1,LC
1464042,"Dwarf taro, Dwarf upright elephant ear",Alocasia gageana,Engl. & K.Krause,5329876,84169-1,
1408041,"Rare Alocasia Amazonica, Elephant's ears, Kris plant, Alocasia longiloba velvety, Tribal-Mask Alocasia, آلوکازیا لانگیلوبا، بابا آدم لانگیلوبیا، نوعی گوش فیل",Alocasia longiloba,Miq.,5329978,84195-1,
1408045,"Giant taro, Elephant ear, Ape, Cunjevoi, Elephant's-ear plant, Giant alocasia, Pai, Giant elephant's ear, Upright elephant ear, Stingray, Sente, గజ చామ, Alocasia Macrorrhiza Variegata Albo, Variegated alocasia, بابا آدم, Bira, Alocasia Serendipity",Alocasia macrorrhizos,(L.) G.Don,5329904,60444565-2,
1720844,"Asian taro, Elephant-ear, Taro, Giant upright elephant's ear, Night-scented lily",Alocasia odora,(G.Lodd.) Spach,9506227,60469948-2,LC
1408060,Elephant ear,Alocasia portei,Schott,5329888,77177330-1,
1400011,"Aloe vera, Aloe, آلوورا, Barbados aloe, Medicinal aloe, కలబంద, Curaçao aloe, Indian aloe, Jaffarabad aloe, Mediterranean aloe, West Indian aloe, Burn plant, Coastal aloe, Common aloe, Star cactus, True aloe, Unguentine cactus, Barbados Aloes, Common Aloes, Savila, Lidah buaya, Gwar pattha, Babosa, घ्यू  कुमारी, کوار گندل, Sábila",Aloe vera,(L.) Burm.f.,2777724,530017-1,
1361151,"Orange foxtail, Short-awn foxtail, Shortawn foxtail, Short-awn Foxtail Grass, Short-awned Foxtail, Little Meadow Foxtail, Short Foxtail, Water Foxtail, Dent foxtail",Alopecurus aequalis,Sobol.,5290083,387005-1,LC
1759421,"Indian ginger, Snap ginger",Alpinia calcarata,(Andrews) Roscoe,5302054,795225-1,
1403735,"Siamese-ginger, Greater galanga, Languas, Greater galangal, Isén, Greater alangal, Great galangal, Langwas, Thai ginger, Galangale, Greater galang, Java galangal",Alpinia galanga,(L.) Willd.,5302225,795279-1,
1699964,,Alpinia latilabris,Ridl.,5301997,795310-1,LC
1699975,,Alpinia macroura,K.Schum.,5301954,795321-1,
1420905,,Alpinia malaccensis,(Burm.f.) Roscoe,5302216,795324-1,DD
1421149,"Small shell ginger, False cardamom",Alpinia mutica,Roxb.,5302190,795340-1,LC
1423941,Black fruited galanga,Alpinia nigra,(Gaertn.) Burtt,5302041,872010-1,LC
1428911,"Chinese-ginger, Lesser galanga, Lesser galangal, Small galangal",Alpinia officinarum,Hance,5302199,795352-1,
1408081,"Red ginger, ఎర్రల్లం, Ornamental Ginger, কলাবতী, Graveyard Flower",Alpinia purpurata,(Vieill.) K.Schum.,5301960,795383-1,
1420906,"Variegate-ginger, Striped narrow-leaf ginger, Variegated ginger",Alpinia vittata,W.Bull,5302160,872078-1,
1403736,"Shell-ginger, Shellplant, Light galangal, Pink porcelain-lily, Shellflower, Porcelain Ginger, Yellow Ginger, Butterfly Ginger, Variegated Ginger, Shell Alpinia",Alpinia zerumbet,(Pers.) B.L.Burtt & R.M.Sm.,5301979,872083-1,DD
1529503,Javan cucumber,Alsomitra macrocarpa,(Blume) M.Roem.,5537054,291224-1,
1778039,,Alsophila costularis,Baker,5529667,324066-2,
1729892,,Alsophila spinulosa,(Wall. ex Hook.) R.M.Tryon,5529644,17533090-1,
1429041,"Pulé Selem, Common pulai",Alstonia angustiloba,Miq.,5535765,76507-1,LC
1423951,"Deviltree, Hard alstonia, Hard milkwood, Pulai",Alstonia macrophylla,Wall. ex G.Don,5414411,76556-1,LC
1458997,,Alstonia rostrata,C.E.C.Fisch.,5535575,76584-1,LC
1409351,"Blackboard Tree, Indian devil tree, Milkwood Pine, White Cheesewood, Dogbane, Deviltree, Ditabark, Milky-bean, Milky-pine, Pali-mari, Palmira alstonia, White-pine, Milk wood, Indian pulai, Scholar tree",Alstonia scholaris,(L.) R.Br.,5414410,60445977-2,LC
1409301,"Calico-plant, Party Time, Joseph's coat, Joyweed, Parrot leaf, Shoofly, پیچک کالیکو, آلترنانترا  کالیکو،, Stichler, Krokot, Kaliko, Bettzick's Calico-plant, Bettzick's Alternanthera",Alternanthera bettzickiana,(Regel) G.Nicholson,8189919,10291-2,
1382098,"Ruby leaf, آلترنانترا, Metal Weed, Brazilian joyweed, Calico plant, Joseph's coat, Purple joyweed, Purple-leaved chaff flower, White buttons, Brazil Chaff-flower, Marie-Claire, Brazil Coat, لال جھاڑی, Joseph’s Coat, ביצן משונן, Waffle Plant, Joyweed, Pesoda, گل چای, Firebug, Crown Jewels",Alternanthera brasiliana,(L.) Kuntze,3084934,10294-2,
1410240,"Sanguinaria, Parrotleaf, Sanguinarea, Carb white, Perrotleaf, Rabbit meat, Rupturewort, Joseph's coat, Rabbit weed, Shoo-fly joyweed",Alternanthera ficoidea,(L.) P.Beauv.,3084969,1078972-2,
1721478,"Common joyweed, Joyweed",Alternanthera nodiflora,R.Br.,7323675,59266-1,
1393405,"Smooth Joyweed, Smooth chaff flower",Alternanthera paronychioides,A.St.-Hil.,3084922,327343-2,
1393409,"Alligator-weed, Pig weed",Alternanthera philoxeroides,(Mart.) Griseb.,3084923,1024156-2,
1358733,"Khaki Weed, Creeping chaffweed, Khakibur, Chaff flower, Khaki burrweed, Paper thorns, Khaki joyweed",Alternanthera pungens,Kunth,3084949,327342-2,
1393406,"Sessile joyweed, Amaranthus weed, Rabbit-meat, Dwarf Copperleaf, Sessile alligator weed, Sessile-flower globe amaranth, Red sessile joyweed, মাটিকাদুৰী, Ponnangani keerei - Tamil",Alternanthera sessilis,(L.) R.Br. ex DC.,3084939,1069792-2,LC
1408101,"Sweet alys, Bupleurum-leaved alysicarpus",Alysicarpus bupleurifolius,(L.) DC.,2948656,473510-1,LC
1569887,,Alysicarpus heyneanus,Wight & Arn.,2948593,473528-1,
1366588,"Alyce clover, Necklace pod",Alysicarpus monilifer,(L.) DC.,2948685,473535-1,
1443327,"Red moneywort, Rough chainpea",Alysicarpus rugosus,(Willd.) DC.,2948646,473557-1,
1402798,"Alyce-clover, One-leaf-clover, Buffalo-bur, Buffalo-clover, White Moneywort, Cistern Pea Nut, Sistern Pea Nut, One-leaf clover, Oneleaf Clover",Alysicarpus vaginalis,(L.) DC.,2948605,473569-1,
1459089,,Amalocalyx microlobus,Pierre ex Spire,7492879,76826-1,
1670324,,Amaracarpus pubescens,Blume,2910406,743147-1,
1356471,"Prostrate pigweed, Stiff tumbleweed, Tumble pigweed, Tumbleweed, White amaranth, Common tumbleweed, White pigweed, Pigweed, Pigweed Amaranth, Tumbleweed Amaranth, Tumble amaranth, Prostate Pigweed, تاج خروس سفید وحشی",Amaranthus albus,L.,7905507,327388-2,
1393587,"Mat Amaranth, Matweed, Matweed Amaranth, Prostate Pigweed, Prostrate Amaranth, Prostrate Pigweed, Procumbent Pigweed, Mat Pigweed, Spreading amaranth",Amaranthus blitoides,S.Watson,5384395,10615-2,
1356472,"Purple amaranth, Pigweed, Livid amaranth, Guernsey pigweed, Slender amaranth, Least Amaranth, Wild blite, Purplish amaranth, Wild Amaranth, Mediterranean amaranth, از ق",Amaranthus blitum,L.,8911082,10619-2,
1363248,"Purple amaranth, Love-lies-bleeding, Inca-wheat, Foxtail, Foxtail amaranth, Tassel-flower, Red-hot-cattail, Velvet-flower, Quelite, Garden amaranth, Jataco, Mucronate Amaranth, Pendant amaranth, Amaranth, Fox Tail Amaranth, Love Lies Bleeding, تاج خروس, Tall amaranth, Japanese knotweed, Nuns whipping rope, Crimson amaranth, دم گربه ای, Kattenstaart amarant",Amaranthus caudatus,L.,6109611,316347-2,
1363249,"Red amaranth, Purple amaranth, Indian-spinach, Sudan-spinach, Bush greens, Red shank, Wild amaranth, Panicled amaranth, Caterpillar amaranth, African-spinach, Blood amaranth, Mexican Grain Amaranth, Cape pigweed, Prince's feather, Amaranth, Dragon breath, Laal maat, Huautli",Amaranthus cruentus,L.,5384390,10631-2,
1356475,"Hybrid amaranth, Green amaranth, Slim amaranth, Smooth pigweed, Wild cabbage, Spleen amaranth, Green pigweed, Smooth amaranth, Panicled amaranth, Wild blite, Madhu, Hybrid Amaranthus, Chinese Amaranth, Common pigweed",Amaranthus hybridus,L.,5384364,10648-2,
1356476,"Reflexed amaranth, Redroot, Common amaranth, Red-root Pigweed, Redroot amaranth, Redroot pigweed, Wild-beet amaranth, Pigweed redroot, Carelessweed, Rough pigweed, American pigweed, Common Tumble Weed, Red Rooted Pigweed, Red-root Amaranth, Wild Beet, Slender pigweed, Pigweed, Wild amaranth, Smooth Pigweed, Red-rooted amaranth, تاج خروس،, తోటకూర, Szőrös disznóparéj, Štir",Amaranthus retroflexus,L.,6109534,10698-2,
1363253,"Pigweed, Thorny amaranth, Thorny pigweed, Carelessweed, Prince-of-Wales-feather, Needlebur, Edlebur, Spiny amaranth, Spiny pigweed, Prickly amaranth, Prickly calalu, Prickly Callaloo, Needle burr, Prickly caterpillar, Pigweed species, Spiny amaranthus, কাঁটা নটে শাক (Bangla), ముల్లతోటకూర",Amaranthus spinosus,L.,5384401,10711-2,
1363257,"Chinese amaranth, Chinese-spinach, Joseph's-coat, Tampala, Summer-poinsettia, Edible amaranth, Spleen amaranth, Vegetable Amaranth, Amaranth Greens, Hijau Salad Amaranth, Willow-leaf amaranth, Red Garnet Amaranth, تاج خروسی, Coleus, Elephant Trunk",Amaranthus tricolor,L.,5384397,327386-2,
1393682,"Green amaranth, చిలక తోటకూర, Tropical green amaranth, Pigweed, Prince-of-Wales-feather, Slender amaranth, Callaloo, Garden calulu, Lumboo, White caterpillar, Bledo, تاج خروس سبز, নটে শাক (Bangla), Tandulia (Sanskrit),  Lunde Saag (Nepali),, Brede Malbar",Amaranthus viridis,L.,5384334,316349-2,
1417757,Sweet sultan,Amberboa moschata,(L.) DC.,3122190,20008631-1,
1701963,Catkin Yew,Amentotaxus argotaenia,(Hance) Pilg.,2685171,828260-1,NT
1701968,Yunnan Catkin Yew,Amentotaxus yunnanensis,H.L.Li,2685185,828263-1,VU
1685569,,Amesiodendron chinense,(Merr.) Hu,3784591,782003-1,LR/nt
1409196,"Pride-of-Burma, Amherstia, Pride of Burma, Queen Amherstia, Tree of Heaven, Flame amherstia, Queen of flowering trees, Orchid tree",Amherstia nobilis,Wall.,2968146,473718-1,EW
1359606,"Eared redstem, Earleaf ammannia, Redstem, Wright's Ammannia",Ammannia auriculata,Willd.,3188714,30030870-2,LC
1359607,"Monarch Redstem, Blistering Ammania, Acrid weed, Blistering ammannia, Toothcup",Ammannia baccifera,L.,3188716,552663-1,LC
1700175,Java cardamom,Amomum maximum,Roxb.,5301789,795588-1,LC
1429452,"Bengal cardamom, Greater cardamom, Hill cardamom, Nepal cardamom, Winged cardamom, Indian cardamom, Black cardamom, Large cardamom, Big cardamon, Brown cardamom, Bengal Cardamoms, Greater Indian cardamom",Amomum subulatum,Roxb.,5301632,872166-1,DD
1464092,,Amorphophallus amygdaloides,Hett. & Sizemore,2871435,1021605-1,
1464103,,Amorphophallus atroviridis,Hett.,2871667,979834-1,
1772746,"Voodoo lily, Voodoo lily or Devil's tongue",Amorphophallus bulbifer,(Schott) Blume,2871732,84310-1,
1464118,,Amorphophallus cicatricifer,Hett.,2871518,979835-1,
1420808,"Devil's tongue, Elephant-yam, Konjac, Leopard-palm, Snake-palm, Umbrella arum, Elephant-foot yam, Konnyaku potato, Voodoo lily, Voodoo palm, Vubjjjgovh",Amorphophallus konjac,K.Koch,2871520,84377-1,
1464202,,Amorphophallus muelleri,Blume,2871712,84409-1,
1385921,"Elephant foot yam, Telinga-potato, Telingo-potato, Pungapung, Sweet-yam, Elephant-yam, Whitespot giant arum, Suweg, सूरन, White-spot giant arum, Voodoo lily, Dragon Arum, పుల్లగంద, Peony-leaf Arum, Mae, Iles-iles, කිඩාරම්, ওলকচু, Peony-leaf Amorphophallus, Deepak V Mani",Amorphophallus paeoniifolius,(Dennst.) Nicolson,2871533,60444138-2,LC
1464223,,Amorphophallus prainii,Hook.f.,2871613,84426-1,
1464229,,Amorphophallus pygmaeus,Hett.,2871400,979853-1,
1464268,,Amorphophallus yunnanensis,Engl.,2871513,84467-1,
1719783,,Ampelocissus arachnoidea,(Hassk.) Planch.,4054310,67333-1,
1697528,,Ampelocissus barbata,(Wall.) Planch.,4054232,67340-1,
1697544,,Ampelocissus divaricata,(Wall. ex M.A.Lawson) Planch.,4054024,67354-1,
1697562,Wild Indian grape,Ampelocissus latifolia,(Roxb.) Planch.,4053742,67372-1,
1697586,,Ampelocissus rugosa,(Wall.) Planch.,4053380,67393-1,
1420828,"Hairy Porcelainberry, Amur Peppervine, Porcelain Berry, Porcelain Vine, Amur pepper vine",Ampelopsis glandulosa,(Wall.) Momiy.,7293727,869644-1,
1697613,"Japanese peppervine, East Asian peppervine",Ampelopsis japonica,(Thunb.) Makino,7394232,869647-1,
1721479,,Amphicarpaea edgeworthii,Benth.,2960189,473866-1,
1569977,,Amphicarpaea ferruginea,Benth.,2960203,473868-1,
1464272,,Amydrium medium,(Zoll. & Moritzi) Nicolson,2870238,84475-1,
1384594,"Cashewnut, Cashew, Cashew apple, Cashew-nut tree, Maranon, Pajuil, Caju, జీడి మామిడి, Jambu Mente, Cashew tree, Casoy, Cushew Tree",Anacardium occidentale,L.,5421368,319068-2,LC
1498825,"Atlas Daisy, Bertram, Pelitory of Spain, Pellitory, Roman Pellitory, Spanish Pellitory, Pellitory of Spain",Anacyclus pyrethrum,(L.) Lag.,7423507,941366-1,VU
1429663,"Levantnut, Poison-berry, Fishberry, Crow killer, Fish berries, Levant berries, Indian berry, Malayan fishberry",Anamirta cocculus,(L.) Wight & Arn.,3829613,580121-1,
1379722,"Pineapple, Ananas, Phaeneapole, אננס, Nanas (Malay), అనాస, Manas, 菠蘿, BROMELIADS!!!!, Šéstotó'emeno, Nenas, Draconian, Lanas, Pīnæppel, 黄梨, Pineapple Bromeliad, Piña",Ananas comosus,(L.) Merr.,5288819,12322-2,
1498855,,Anaphalis contorta,(D.Don) Hook.f.,4933534,176397-1,
1498871,,Anaphalis griffithii,Hook.f.,3137039,176415-1,
1417760,"Pearly Everlasting, Common Pearlyeverlasting, Western Pearly Everlasting, Western Pearlyeverlasting, Common Pearly Everlasting, Marguerite, Pearl Everlasting, Siberian Eidelweiss, Grandmother's Sage",Anaphalis margaritacea,(L.) Benth. & Hook.f.,4926336,30173179-2,
1498898,,Anaphalis nepalensis,(Spreng.) Hand.-Mazz.,3136925,60445736-2,
1429686,,Anaxagorea javanica,Blume,3156892,72037-1,LC
1429726,"Creat, Green chireta, King of bitter, Kalmegh, నేలవేము, Sambiloto, Green chiretta",Andrographis paniculata,(Burm.f.) Nees,3173178,45226-1,
1365118,,Andropogon amethystinus,Steud.,4153827,387470-1,
1365122,,Andropogon chinensis,(Nees) Merr.,4151666,387663-1,
1363502,,Andropogon distachyos,L.,4150293,387783-1,
1361915,"Tambuki grass, Gamba grass, Beardgrass, Bluestem Grass, Rhodesian bluegrass, Bluestem, Bluegrass",Andropogon gayanus,Kunth,2706112,387915-1,
1419971,"Big bluestem, Turkeyfoot, Blue-stem-grass, Bluejoint, Tall Bluestem",Andropogon gerardi,Vitman,4932035,30435428-2,
1647789,,Andropogon pumilus,Roxb.,4142337,388438-1,
1659284,Umbelled rockjasmine,Androsace umbellata,(Lour.) Merr.,4007936,700464-1,
1729289,,Anemonastrum demissum,(Hook.f. & Thomson) Holub,3928166,708185-1,
1729290,,Anemonastrum elongatum,(D.Don) Holub,3928160,708186-1,
1729980,,Anemonastrum obtusilobum,(D.Don) Mosyakin,10404690,60476974-2,
1363232,"Garden dill, Dill, Койнут, सोआ, Ἄνηθον, Dill-weed, Common Dill, Indian Dill, شوید, Carrots, Mărar, Asparagus, Common Dill-weed, Kapor",Anethum graveolens,L.,3034646,837530-1,
1718529,,Angelesia splendens,Korth.,2985410,721500-1,LR/lc
1456520,"Dahurian angelica, Fragrant angelica, Chinese angelica",Angelica dahurica,(Hoffm.) Benth. & Hook.f. ex Franch. & Sav.,5537813,60451989-2,
1456523,Purple-flower angelica,Angelica decursiva,(Miq.) Franch. & Sav.,5537806,837599-1,
1456573,Pubescent angelica,Angelica pubescens,Maxim.,5537546,837743-1,
1381164,Tortoise flower,Angelonia biflora,Benth.,3742247,798921-1,
1405335,Willowleaf angelon,Angelonia salicariifolia,Bonpl.,3171808,798952-1,
1368260,"Whitejacket, Kulayadambu",Aniseia martinicensis,(Jacq.) Choisy,2928410,30070865-2,LC
1377605,"Catmint, Indian catmint, Malabar catmint",Anisomeles indica,(L.) Kuntze,3884461,444831-1,
1759617,,Anisomeles malabarica,(L.) R.Br.,3884424,444834-1,
1429917,Mersawa,Anisoptera costata,Korth.,8123894,320546-1,EN
